"Gene","Non-unique Gene name","No. isolates","No. sequences"
"SRR3191403_complete_genome_CDS_5394","persistent","175","175"
"SRR3191403_complete_genome_CDS_5426","persistent","175","175"
"SRR3191403_complete_genome_CDS_5555","cloud","4","4"
"SRR3191403_complete_genome_CDS_5619","persistent","172","183"
"SRR6929619_complete_genome_CDS_0037","persistent","175","175"
"SRR6929619_complete_genome_CDS_0069","persistent","172","172"
"SRR6929619_complete_genome_CDS_0101","persistent","175","175"
"SRR6929619_complete_genome_CDS_0133","shell","157","162"
"SRR6929619_complete_genome_CDS_0165","persistent","175","175"
"SRR6929619_complete_genome_CDS_0197","persistent","174","174"
"SRR6929619_complete_genome_CDS_0229","persistent","175","175"
"SRR6929619_complete_genome_CDS_0839","persistent","175","175"
"SRR6929619_complete_genome_CDS_0871","persistent","175","175"
"SRR6929619_complete_genome_CDS_1192","persistent","175","175"
"SRR6929619_complete_genome_CDS_1225","persistent","175","175"
"SRR15376143_complete_genome_CDS_3704","persistent","175","185"
"SRR15376143_complete_genome_CDS_3864","persistent","175","175"
"SRR15376143_complete_genome_CDS_4056","persistent","174","197"
"SRR15376143_complete_genome_CDS_4568","shell","111","111"
"SRR15376143_complete_genome_CDS_4632","persistent","175","175"
"SRR15376143_complete_genome_CDS_4665","persistent","175","175"
"SRR15376143_complete_genome_CDS_4697","persistent","175","175"
"SRR15376143_complete_genome_CDS_4729","persistent","175","175"
"SRR15376143_complete_genome_CDS_4761","persistent","175","175"
"SRR15376143_complete_genome_CDS_4793","persistent","175","175"
"SRR15376143_complete_genome_CDS_4825","shell","168","168"
"SRR15376143_complete_genome_CDS_4953","persistent","174","174"
"SRR15376143_complete_genome_CDS_5404","persistent","175","176"
"SRR15376143_complete_genome_CDS_5436","persistent","175","175"
"SRR15376143_complete_genome_CDS_5468","persistent","175","176"
"SRR15415538_complete_genome_CDS_0273","persistent","175","175"
"SRR15415538_complete_genome_CDS_0305","persistent","175","175"
"SRR15415538_complete_genome_CDS_0337","persistent","175","175"
"SRR3224814_complete_genome_CDS_0623","persistent","175","175"
"SRR3224814_complete_genome_CDS_0687","persistent","175","175"
"SRR3224814_complete_genome_CDS_0879","shell","49","54"
"SRR3224814_complete_genome_CDS_0911","shell","59","65"
"SRR3224814_complete_genome_CDS_1679","persistent","173","173"
"SRR3224814_complete_genome_CDS_1711","shell","49","49"
"SRR3224814_complete_genome_CDS_1775","persistent","175","175"
"SRR3224814_complete_genome_CDS_1807","persistent","175","175"
"SRR3224814_complete_genome_CDS_1871","persistent","175","175"
"SRR3224814_complete_genome_CDS_1903","persistent","175","175"
"SRR3224814_complete_genome_CDS_2063","persistent","175","176"
"SRR3224814_complete_genome_CDS_2096","persistent","175","176"
"SRR3224814_complete_genome_CDS_2128","persistent","175","176"
"SRR3224814_complete_genome_CDS_2192","persistent","175","176"
"SRR3224814_complete_genome_CDS_2224","persistent","174","337"
"SRR3224814_complete_genome_CDS_2448","shell","102","110"
"SRR3224814_complete_genome_CDS_2480","cloud","5","5"
"SRR3224814_complete_genome_CDS_2800","persistent","174","174"
"SRR3224814_complete_genome_CDS_2832","persistent","175","175"
"SRR3224814_complete_genome_CDS_2864","persistent","175","175"
"SRR3224814_complete_genome_CDS_2896","persistent","175","176"
"SRR6929628_complete_genome_CDS_1141","persistent","175","175"
"SRR6929628_complete_genome_CDS_1270","persistent","175","175"
"SRR6929628_complete_genome_CDS_1302","persistent","175","175"
"SRR6929628_complete_genome_CDS_1334","persistent","175","175"
"SRR6929628_complete_genome_CDS_1398","persistent","175","224"
"SRR6929628_complete_genome_CDS_1782","persistent","175","175"
"SRR6929628_complete_genome_CDS_1814","persistent","175","175"
"SRR6929628_complete_genome_CDS_1846","shell","100","102"
"SRR6929628_complete_genome_CDS_1942","persistent","171","171"
"SRR6929628_complete_genome_CDS_2262","persistent","175","176"
"SRR6929628_complete_genome_CDS_2294","persistent","175","175"
"SRR6929628_complete_genome_CDS_2326","persistent","175","175"
"SRR6929628_complete_genome_CDS_2358","persistent","175","175"
"SRR6929628_complete_genome_CDS_2903","persistent","175","176"
"SRR6929628_complete_genome_CDS_2999","persistent","174","242"
"SRR6929628_complete_genome_CDS_3223","persistent","174","176"
"SRR6929628_complete_genome_CDS_3863","persistent","175","177"
"SRR6929628_complete_genome_CDS_3927","persistent","175","175"
"SRR6929628_complete_genome_CDS_3959","persistent","175","175"
"SRR6929628_complete_genome_CDS_4183","shell","46","46"
"SRR6929616_complete_genome_CDS_0665","persistent","173","173"
"SRR6929616_complete_genome_CDS_0697","persistent","175","175"
"SRR6929616_complete_genome_CDS_1883","shell","98","100"
"SRR6929616_complete_genome_CDS_2043","persistent","175","175"
"SRR6929616_complete_genome_CDS_2075","shell","150","150"
"SRR6929616_complete_genome_CDS_2107","persistent","175","175"
"SRR6929616_complete_genome_CDS_2267","persistent","175","175"
"SRR6929616_complete_genome_CDS_2491","persistent","173","173"
"SRR6929616_complete_genome_CDS_2587","persistent","175","175"
"SRR6929616_complete_genome_CDS_3100","persistent","175","175"
"SRR6929616_complete_genome_CDS_3132","persistent","175","175"
"SRR6929616_complete_genome_CDS_3164","persistent","175","175"
"SRR15376150_complete_genome_CDS_4413","persistent","175","178"
"SRR15376150_complete_genome_CDS_4446","persistent","175","175"
"SRR15376150_complete_genome_CDS_4478","persistent","175","175"
"SRR15376150_complete_genome_CDS_4510","persistent","175","175"
"SRR15376150_complete_genome_CDS_4542","persistent","175","175"
"SRR15376150_complete_genome_CDS_4574","persistent","175","175"
"SRR15376150_complete_genome_CDS_4606","persistent","175","175"
"SRR15376150_complete_genome_CDS_4638","persistent","175","175"
"SRR15376150_complete_genome_CDS_4670","persistent","175","175"
"SRR15376150_complete_genome_CDS_4702","persistent","175","175"
"SRR15376150_complete_genome_CDS_4734","shell","125","125"
"SRR15376150_complete_genome_CDS_4766","persistent","175","175"
"SRR4301519_complete_genome_CDS_0571","persistent","175","175"
"SRR4301519_complete_genome_CDS_0603","persistent","175","175"
"SRR4301519_complete_genome_CDS_0635","persistent","175","175"
"SRR4301519_complete_genome_CDS_1565","persistent","175","175"
"SRR4301519_complete_genome_CDS_1597","persistent","175","175"
"SRR4301519_complete_genome_CDS_1629","persistent","175","175"
"SRR4301519_complete_genome_CDS_1661","persistent","175","175"
"SRR4301519_complete_genome_CDS_1693","shell","43","43"
"SRR6929622_complete_genome_CDS_0199","shell","14","14"
"SRR4301513_complete_genome_CDS_2821","shell","61","61"
"SRR4301513_complete_genome_CDS_2885","shell","59","65"
"SRR4301513_complete_genome_CDS_2917","shell","59","65"
"SRR4301513_complete_genome_CDS_5063","shell","8","9"
"SRR6929627_complete_genome_CDS_5267","shell","22","22"
"SRR15376147_complete_genome_CDS_1187","shell","102","110"
"SRR15376147_complete_genome_CDS_1412","persistent","175","175"
"SRR15376147_complete_genome_CDS_2308","shell","13","13"
"SRR4301555_complete_genome_CDS_2277","persistent","175","175"
"SRR4301555_complete_genome_CDS_3846","persistent","175","175"
"SRR4301555_complete_genome_CDS_4743","persistent","175","175"
"SRR4301555_complete_genome_CDS_5291","cloud","3","3"
"DRR381669_complete_genome_CDS_0549","persistent","175","175"
"DRR381669_complete_genome_CDS_0581","persistent","175","220"
"SRR4301554_complete_genome_CDS_4016","persistent","175","175"
"SRR4301554_complete_genome_CDS_4048","persistent","175","175"
"SRR6929607_complete_genome_CDS_4737","persistent","175","175"
"SRR6929607_complete_genome_CDS_5124","persistent","175","175"
"SRR15376145_complete_genome_CDS_0594","persistent","175","175"
"SRR15376145_complete_genome_CDS_0626","persistent","175","175"
"SRR4301588_complete_genome_CDS_4697","shell","61","68"
"SRR15415578_complete_genome_CDS_2214","shell","9","9"
"SRR4301544_complete_genome_CDS_4260","persistent","175","175"
"SRR6929614_complete_genome_CDS_4175","shell","47","47"
"SRR6929614_complete_genome_CDS_4207","shell","164","164"
"SRR6929614_complete_genome_CDS_4336","shell","59","65"
"SRR3191403_complete_genome_CDS_1034","cloud","7","7"
"SRR3191403_complete_genome_CDS_1066","cloud","7","7"
"SRR15376150_complete_genome_CDS_4735","shell","125","125"
"SRR427084_complete_genome_CDS_3655","cloud","1","1"
"SRR427084_complete_genome_CDS_3688","cloud","1","1"
"SRR8292155_complete_genome_CDS_1015","shell","9","9"
"SRR4301564_complete_genome_CDS_4007","cloud","1","1"
"SRR13160360_complete_genome_CDS_5340","cloud","5","5"
"SRR13160360_complete_genome_CDS_5372","cloud","5","5"
"SRR15415620_complete_genome_CDS_0808","cloud","1","1"
"SRR13167188_complete_genome_CDS_3940","shell","155","155"
"SRR14419383_complete_genome_CDS_0156","shell","22","22"
"SRR2914453_complete_genome_CDS_2311","cloud","6","6"
"SRR2914453_complete_genome_CDS_2343","shell","8","8"
"SRR15415610_complete_genome_CDS_5190","shell","16","16"
"SRR15415610_complete_genome_CDS_5222","shell","16","16"
"SRR4301521_complete_genome_CDS_2123","shell","59","65"
"SRR941218_complete_genome_CDS_1996","cloud","1","1"
"SRR15415611_complete_genome_CDS_1667","persistent","174","387"
"SRR15415578_complete_genome_CDS_5294","cloud","6","6"
"SRR15415578_complete_genome_CDS_5326","cloud","6","6"
"SRR15277999_complete_genome_CDS_1468","cloud","4","4"
"SRR4301527_complete_genome_CDS_2413","shell","11","11"
"SRR3195852_complete_genome_CDS_4197","cloud","7","7"
"SRR15415621_complete_genome_CDS_5297","cloud","6","6"
"SRR15415621_complete_genome_CDS_5329","cloud","6","6"
"SRR10337442_complete_genome_CDS_0389","persistent","175","178"
"DRR381740_complete_genome_CDS_3145","shell","19","19"
"SRR4301494_complete_genome_CDS_0726","persistent","175","175"
"SRR5864678_complete_genome_CDS_4252","cloud","3","3"
"SRR5864678_complete_genome_CDS_4477","cloud","1","1"
"SRR15376147_complete_genome_CDS_0293","persistent","175","175"
"SRR15376152_complete_genome_CDS_2238","cloud","4","4"
"SRR427084_complete_genome_CDS_3660","cloud","1","1"
"SRR427084_complete_genome_CDS_3693","cloud","1","1"
"SRR14419379_complete_genome_CDS_1913","cloud","1","1"
"SRR13160360_complete_genome_CDS_5346","cloud","5","5"
"SRR13160360_complete_genome_CDS_5378","cloud","5","5"
"SRR15674630_complete_genome_CDS_0994","shell","10","10"
"SRR15674630_complete_genome_CDS_2851","cloud","1","1"
"SRR15415621_complete_genome_CDS_5302","cloud","6","6"
"SRR5413253_complete_genome_CDS_4072","cloud","2","2"
"SRR15415574_complete_genome_CDS_1167","shell","171","171"
"SRR15415574_complete_genome_CDS_1968","cloud","7","7"
"SRR15415574_complete_genome_CDS_2864","cloud","1","1"
"SRR8292155_complete_genome_CDS_1247","shell","11","11"
"SRR13160357_complete_genome_CDS_5312","cloud","5","5"
"SRR13160360_complete_genome_CDS_5349","cloud","5","5"
"SRR13160360_complete_genome_CDS_5381","cloud","5","5"
"SRR15415620_complete_genome_CDS_0561","persistent","175","175"
"SRR15415620_complete_genome_CDS_0817","cloud","1","1"
"SRR1714120_complete_genome_CDS_0675","shell","48","66"
"SRR15376141_complete_genome_CDS_0761","cloud","1","1"
"DRR381616_complete_genome_CDS_3933","cloud","1","1"
"SRR15415574_complete_genome_CDS_1170","cloud","1","1"
"SRR3191403_complete_genome_CDS_5536","cloud","2","2"
"SRR6929623_complete_genome_CDS_1402","persistent","175","175"
"SRR5413253_complete_genome_CDS_3950","shell","17","18"
"SRR15415574_complete_genome_CDS_1173","cloud","1","1"
"SRR15415574_complete_genome_CDS_1782","cloud","2","2"
"SRR427084_complete_genome_CDS_3669","cloud","1","1"
"SRR427084_complete_genome_CDS_3702","cloud","1","1"
"SRR15415574_complete_genome_CDS_5182","cloud","2","2"
"SRR9694420_complete_genome_CDS_5102","cloud","1","1"
"SRR15415540_complete_genome_CDS_1882","cloud","1","1"
"SRR15415540_complete_genome_CDS_3419","cloud","1","1"
"SRR15415542_complete_genome_CDS_5387","cloud","2","2"
"SRR15415542_complete_genome_CDS_5419","cloud","2","2"
"SRR15415542_complete_genome_CDS_5451","cloud","2","2"
"SRR15415542_complete_genome_CDS_5483","cloud","2","2"
"SRR4301579_complete_genome_CDS_0410","persistent","175","175"
"SRR427084_complete_genome_CDS_3673","cloud","1","1"
"SRR427084_complete_genome_CDS_3706","cloud","1","1"
"SRR9694420_complete_genome_CDS_0007","cloud","1","1"
"SRR9694420_complete_genome_CDS_0424","cloud","2","2"
"DRR381723_complete_genome_CDS_0945","cloud","1","1"
"SRR2914455_complete_genome_CDS_2897","cloud","1","1"
"SRR5864678_complete_genome_CDS_0006","cloud","1","1"
"SRR15415538_complete_genome_CDS_3594","cloud","1","1"
"SRR15415547_complete_genome_CDS_4363","cloud","1","1"
"SRR427084_complete_genome_CDS_3674","cloud","1","1"
"SRR3195851_complete_genome_CDS_3183","persistent","175","175"
"SRR3195851_complete_genome_CDS_3215","persistent","175","177"
"SRR3195851_complete_genome_CDS_3247","shell","110","112"
"SRR3195851_complete_genome_CDS_3279","persistent","175","354"
"SRR3195851_complete_genome_CDS_3311","persistent","173","188"
"SRR3195851_complete_genome_CDS_3343","persistent","175","177"
"SRR3195851_complete_genome_CDS_3375","persistent","175","175"
"SRR3195851_complete_genome_CDS_3471","persistent","175","175"
"SRR3195851_complete_genome_CDS_3503","persistent","175","175"
"SRR3195851_complete_genome_CDS_3535","persistent","175","175"
"SRR3195851_complete_genome_CDS_3567","persistent","175","175"
"SRR3195851_complete_genome_CDS_3599","persistent","175","175"
"SRR3195851_complete_genome_CDS_3631","persistent","175","175"
"SRR3195851_complete_genome_CDS_3663","shell","156","156"
"SRR3195851_complete_genome_CDS_3695","persistent","175","175"
"SRR3195851_complete_genome_CDS_3727","persistent","175","175"
"SRR3195851_complete_genome_CDS_3759","persistent","175","175"
"SRR3195851_complete_genome_CDS_3791","persistent","175","175"
"SRR3195851_complete_genome_CDS_3823","persistent","175","175"
"SRR3195851_complete_genome_CDS_3855","persistent","175","175"
"SRR3195851_complete_genome_CDS_3887","persistent","175","175"
"SRR3195851_complete_genome_CDS_3919","persistent","172","172"
"SRR3195851_complete_genome_CDS_3951","persistent","175","175"
"SRR3195851_complete_genome_CDS_3983","persistent","175","175"
"SRR3195851_complete_genome_CDS_4015","persistent","175","175"
"SRR3195851_complete_genome_CDS_4047","persistent","175","175"
"SRR3195851_complete_genome_CDS_4079","persistent","175","175"
"SRR3195851_complete_genome_CDS_4111","persistent","175","175"
"SRR3195851_complete_genome_CDS_4143","persistent","174","174"
"SRR3195851_complete_genome_CDS_4175","persistent","175","175"
"SRR3195851_complete_genome_CDS_4207","persistent","175","372"
"SRR3195851_complete_genome_CDS_4239","shell","131","131"
"SRR3195851_complete_genome_CDS_4271","persistent","175","175"
"SRR3195851_complete_genome_CDS_4304","persistent","175","175"
"SRR3195851_complete_genome_CDS_4336","persistent","175","175"
"SRR3195851_complete_genome_CDS_4368","persistent","175","175"
"SRR3195851_complete_genome_CDS_4400","persistent","175","175"
"SRR3195851_complete_genome_CDS_4432","persistent","175","175"
"SRR3195851_complete_genome_CDS_4464","persistent","175","175"
"SRR3195851_complete_genome_CDS_4496","persistent","175","175"
"SRR3195851_complete_genome_CDS_4528","persistent","175","175"
"SRR3195851_complete_genome_CDS_4560","shell","27","27"
"SRR3195851_complete_genome_CDS_4592","shell","125","125"
"SRR3195851_complete_genome_CDS_4624","persistent","175","175"
"SRR3195851_complete_genome_CDS_4656","persistent","175","175"
"SRR3195851_complete_genome_CDS_4688","persistent","175","175"
"SRR3195851_complete_genome_CDS_4720","persistent","175","175"
"SRR3195851_complete_genome_CDS_4752","persistent","175","176"
"SRR3195851_complete_genome_CDS_4784","persistent","174","174"
"SRR3195851_complete_genome_CDS_4848","persistent","175","175"
"SRR3195851_complete_genome_CDS_4881","persistent","175","175"
"SRR3195851_complete_genome_CDS_4914","persistent","175","175"
"SRR3195851_complete_genome_CDS_4946","persistent","175","175"
"SRR3195851_complete_genome_CDS_4978","persistent","175","175"
"SRR3195851_complete_genome_CDS_5043","persistent","175","176"
"SRR3195851_complete_genome_CDS_5075","persistent","175","175"
"SRR3195851_complete_genome_CDS_5107","persistent","175","176"
"SRR3195851_complete_genome_CDS_5204","shell","172","175"
"SRR2914455_complete_genome_CDS_0027","persistent","175","175"
"SRR2914455_complete_genome_CDS_0059","persistent","175","175"
