"Gene","Non-unique Gene name","No. isolates","No. sequences"
"SRR6929639_assembly_CDS_2070","persistent","175","175"
"SRR6929639_assembly_CDS_2102","persistent","175","175"
"SRR6929639_assembly_CDS_2134","persistent","175","175"
"SRR6929639_assembly_CDS_2166","persistent","175","175"
"SRR6929639_assembly_CDS_2358","persistent","175","175"
"SRR6929639_assembly_CDS_2422","persistent","175","175"
"SRR6929639_assembly_CDS_2582","persistent","174","174"
"SRR6929639_assembly_CDS_2646","persistent","174","174"
"SRR6929639_assembly_CDS_2678","persistent","175","175"
"SRR6929639_assembly_CDS_2710","persistent","175","175"
"SRR6929639_assembly_CDS_2742","persistent","175","175"
"SRR6929639_assembly_CDS_2774","persistent","175","175"
"DRR381603_assembly_CDS_3993","persistent","175","175"
"DRR381603_assembly_CDS_4025","persistent","175","175"
"DRR381603_assembly_CDS_4057","persistent","175","175"
"DRR381603_assembly_CDS_4089","shell","169","169"
"DRR381603_assembly_CDS_4185","persistent","175","175"
"DRR381603_assembly_CDS_4249","shell","56","56"
"DRR381603_assembly_CDS_4281","shell","162","162"
"DRR381603_assembly_CDS_4313","persistent","173","173"
"DRR381603_assembly_CDS_4377","persistent","175","175"
"DRR381603_assembly_CDS_4409","shell","152","152"
"DRR381603_assembly_CDS_4441","persistent","175","175"
"DRR381603_assembly_CDS_4537","persistent","172","172"
"DRR381603_assembly_CDS_4633","shell","158","158"
"DRR381603_assembly_CDS_4697","persistent","175","175"
"DRR381603_assembly_CDS_4825","shell","158","158"
"DRR381603_assembly_CDS_4921","persistent","174","174"
"DRR381603_assembly_CDS_4953","shell","110","157"
"DRR381603_assembly_CDS_4985","shell","133","249"
"SRR15415557_assembly_CDS_0039","persistent","175","175"
"SRR15415557_assembly_CDS_0199","persistent","174","174"
"SRR15415557_assembly_CDS_0231","persistent","175","176"
"SRR15415557_assembly_CDS_0263","persistent","175","175"
"SRR15415557_assembly_CDS_0295","persistent","175","175"
"SRR15415557_assembly_CDS_0327","persistent","175","175"
"SRR15415557_assembly_CDS_0359","shell","168","171"
"SRR15415557_assembly_CDS_0423","persistent","175","175"
"SRR15415557_assembly_CDS_0487","persistent","175","175"
"SRR15415557_assembly_CDS_0519","persistent","175","175"
"SRR15415557_assembly_CDS_0551","persistent","175","175"
"SRR15415557_assembly_CDS_0583","persistent","175","175"
"SRR15415557_assembly_CDS_0615","persistent","175","175"
"SRR15415557_assembly_CDS_0647","persistent","175","175"
"SRR15415557_assembly_CDS_0679","persistent","169","169"
"SRR15415557_assembly_CDS_0711","persistent","169","169"
"SRR15415557_assembly_CDS_0743","persistent","175","186"
"SRR15415557_assembly_CDS_0775","persistent","175","175"
"SRR15415557_assembly_CDS_0807","shell","163","163"
"SRR15415557_assembly_CDS_0839","persistent","175","175"
"SRR15415557_assembly_CDS_0871","persistent","175","175"
"SRR15415557_assembly_CDS_0903","persistent","175","175"
"SRR15415557_assembly_CDS_0967","persistent","175","175"
"SRR15415557_assembly_CDS_1127","persistent","175","175"
"SRR15415557_assembly_CDS_1159","persistent","175","176"
"SRR15415557_assembly_CDS_1191","persistent","175","175"
"SRR15415557_assembly_CDS_1223","persistent","175","175"
"SRR15415557_assembly_CDS_1287","shell","86","86"
"SRR15415557_assembly_CDS_1383","persistent","175","175"
"SRR15415557_assembly_CDS_1415","persistent","175","175"
"SRR15415557_assembly_CDS_1447","persistent","175","175"
"SRR15415557_assembly_CDS_1479","persistent","175","175"
"SRR15415557_assembly_CDS_1511","persistent","175","175"
"SRR15415557_assembly_CDS_1607","persistent","175","175"
"SRR15415557_assembly_CDS_1703","persistent","175","175"
"SRR15415557_assembly_CDS_1735","persistent","175","184"
"SRR15415557_assembly_CDS_1831","persistent","175","175"
"SRR15415557_assembly_CDS_1895","persistent","175","175"
"SRR15415557_assembly_CDS_1959","persistent","175","175"
"SRR15415557_assembly_CDS_1991","persistent","175","175"
"SRR15415557_assembly_CDS_2023","persistent","175","175"
"SRR15415557_assembly_CDS_2055","persistent","175","175"
"SRR15415557_assembly_CDS_2087","persistent","175","175"
"SRR15415557_assembly_CDS_2151","persistent","175","175"
"SRR6929614_assembly_CDS_0481","persistent","175","175"
"SRR6929614_assembly_CDS_0513","persistent","175","175"
"SRR6929614_assembly_CDS_0545","shell","59","62"
"SRR6929614_assembly_CDS_0674","persistent","175","175"
"SRR6929614_assembly_CDS_0706","persistent","175","175"
"SRR6929614_assembly_CDS_0738","persistent","174","174"
"SRR6929614_assembly_CDS_0834","persistent","175","175"
"SRR6929614_assembly_CDS_0866","persistent","175","182"
"SRR6929614_assembly_CDS_0898","shell","156","156"
"SRR6929614_assembly_CDS_0930","persistent","175","175"
"SRR6929614_assembly_CDS_0962","persistent","175","175"
"SRR6929614_assembly_CDS_0994","persistent","174","174"
"SRR6929614_assembly_CDS_1347","persistent","175","175"
"SRR6929614_assembly_CDS_1379","persistent","175","175"
"SRR6929614_assembly_CDS_1411","persistent","175","175"
"SRR6929614_assembly_CDS_1699","persistent","175","175"
"SRR6929614_assembly_CDS_1731","persistent","175","175"
"SRR6929614_assembly_CDS_1763","shell","55","55"
"SRR6929614_assembly_CDS_1795","persistent","175","175"
"SRR6929614_assembly_CDS_1827","persistent","175","175"
"SRR6929614_assembly_CDS_1923","persistent","175","175"
"SRR6929614_assembly_CDS_1955","persistent","175","175"
"SRR6929614_assembly_CDS_2051","persistent","175","175"
"SRR6929614_assembly_CDS_2083","persistent","175","175"
"SRR6929614_assembly_CDS_2115","persistent","174","174"
"SRR6929614_assembly_CDS_2563","persistent","175","175"
"SRR6929614_assembly_CDS_2595","persistent","175","175"
"SRR6929614_assembly_CDS_2627","persistent","175","175"
"SRR6929614_assembly_CDS_2659","persistent","175","175"
"SRR6929614_assembly_CDS_2723","shell","25","25"
"SRR6929614_assembly_CDS_2883","persistent","175","175"
"SRR6929614_assembly_CDS_3203","persistent","175","175"
"SRR6929614_assembly_CDS_3523","persistent","175","175"
"SRR6929614_assembly_CDS_3587","persistent","175","175"
"SRR6929601_assembly_CDS_1489","persistent","175","175"
"SRR6929601_assembly_CDS_1521","persistent","175","175"
"SRR6929601_assembly_CDS_1553","persistent","175","184"
"SRR6929601_assembly_CDS_1649","persistent","175","175"
"SRR6929601_assembly_CDS_1681","persistent","174","174"
"SRR6929601_assembly_CDS_1713","persistent","175","175"
"SRR6929601_assembly_CDS_1745","persistent","175","175"
"SRR6929601_assembly_CDS_1809","persistent","175","175"
"SRR6929601_assembly_CDS_1841","persistent","175","175"
"SRR6929601_assembly_CDS_1873","persistent","175","175"
"SRR6929601_assembly_CDS_2963","persistent","175","175"
"SRR6929601_assembly_CDS_3443","persistent","175","175"
"SRR6929601_assembly_CDS_3475","persistent","175","176"
"SRR6929601_assembly_CDS_3699","persistent","171","178"
"SRR6929601_assembly_CDS_3731","shell","168","206"
"SRR6929601_assembly_CDS_3763","persistent","175","175"
"SRR6929601_assembly_CDS_4083","persistent","175","176"
"SRR6929601_assembly_CDS_4243","persistent","175","175"
"SRR13160359_assembly_CDS_4484","persistent","173","173"
"SRR13160359_assembly_CDS_4516","persistent","170","170"
"SRR13160359_assembly_CDS_4548","cloud","8","8"
"SRR13160359_assembly_CDS_4612","persistent","174","174"
"SRR13160359_assembly_CDS_4644","shell","65","66"
"SRR13160359_assembly_CDS_4837","shell","135","161"
"SRR15415532_assembly_CDS_0461","shell","58","59"
"SRR15415532_assembly_CDS_0749","persistent","175","175"
"SRR15415532_assembly_CDS_0781","persistent","175","175"
"SRR15415532_assembly_CDS_0973","persistent","175","175"
"SRR15415532_assembly_CDS_1037","persistent","175","175"
"SRR15415532_assembly_CDS_1262","shell","165","165"
"SRR15415532_assembly_CDS_1326","shell","87","87"
"SRR15415532_assembly_CDS_1615","persistent","175","176"
"SRR15415532_assembly_CDS_1647","persistent","175","175"
"SRR15415532_assembly_CDS_2063","persistent","175","175"
"SRR15415532_assembly_CDS_2191","persistent","175","175"
"SRR15415532_assembly_CDS_2639","persistent","175","175"
"SRR10337442_assembly_CDS_0302","persistent","173","173"
"SRR10337442_assembly_CDS_0398","persistent","175","349"
"SRR10337442_assembly_CDS_0430","shell","168","168"
"SRR10337442_assembly_CDS_0494","persistent","175","175"
"SRR10337442_assembly_CDS_0558","persistent","175","175"
"SRR10337442_assembly_CDS_0590","persistent","175","175"
"SRR10337442_assembly_CDS_0623","persistent","175","175"
"SRR10337442_assembly_CDS_1103","persistent","175","175"
"SRR10337442_assembly_CDS_1519","persistent","174","184"
"SRR10337442_assembly_CDS_1551","persistent","175","175"
"SRR10337442_assembly_CDS_1615","persistent","175","175"
"SRR10337442_assembly_CDS_1647","persistent","175","175"
"SRR10337442_assembly_CDS_1679","persistent","175","175"
"SRR10337442_assembly_CDS_1711","persistent","175","175"
"SRR10337442_assembly_CDS_1743","shell","164","166"
"SRR10337442_assembly_CDS_1775","persistent","175","175"
"SRR10337442_assembly_CDS_1807","persistent","175","175"
"SRR10337442_assembly_CDS_1839","persistent","175","175"
"SRR10337442_assembly_CDS_2031","persistent","175","175"
"SRR10337442_assembly_CDS_2063","persistent","175","175"
"SRR10337442_assembly_CDS_2095","persistent","174","174"
"SRR10337442_assembly_CDS_2159","persistent","175","175"
"SRR10337442_assembly_CDS_2191","persistent","175","175"
"SRR10337442_assembly_CDS_2672","persistent","175","175"
"SRR10337442_assembly_CDS_2704","persistent","175","175"
"DRR381723_assembly_CDS_2706","persistent","175","176"
"DRR381723_assembly_CDS_3314","persistent","175","175"
"DRR381723_assembly_CDS_3346","persistent","175","175"
"DRR381723_assembly_CDS_3794","persistent","175","175"
"DRR381723_assembly_CDS_3858","persistent","174","174"
"DRR381723_assembly_CDS_4051","persistent","175","175"
"DRR381723_assembly_CDS_4083","shell","41","41"
"DRR381723_assembly_CDS_4147","persistent","169","170"
"SRR9994127_assembly_CDS_0021","persistent","172","176"
"SRR9994127_assembly_CDS_0181","persistent","175","234"
"SRR6929620_assembly_CDS_2765","persistent","175","175"
"SRR6929620_assembly_CDS_2893","persistent","175","175"
"SRR6929620_assembly_CDS_2925","persistent","175","175"
"SRR6929620_assembly_CDS_2957","persistent","173","173"
"SRR6929620_assembly_CDS_2989","persistent","174","174"
"SRR6929620_assembly_CDS_3021","persistent","175","177"
"SRR6929620_assembly_CDS_3053","persistent","175","175"
"SRR6929620_assembly_CDS_4013","persistent","172","172"
"SRR6929620_assembly_CDS_4398","persistent","175","175"
"SRR6929620_assembly_CDS_4622","shell","164","164"
"SRR6929620_assembly_CDS_4718","shell","49","49"
"SRR6929620_assembly_CDS_4846","shell","164","164"
"SRR4301574_assembly_CDS_0594","persistent","175","175"
"SRR4301521_assembly_CDS_4429","shell","21","21"
"SRR23929852_assembly_CDS_0481","persistent","175","175"
"SRR23929852_assembly_CDS_0769","persistent","175","175"
"SRR23929852_assembly_CDS_0801","persistent","175","175"
"SRR23929852_assembly_CDS_0833","persistent","175","175"
"DRR381745_assembly_CDS_1236","shell","21","21"
"DRR381745_assembly_CDS_1396","persistent","175","175"
"DRR381745_assembly_CDS_1652","persistent","175","175"
"DRR381745_assembly_CDS_1684","persistent","175","175"
"DRR381745_assembly_CDS_2964","persistent","174","174"
"SRR10520171_assembly_CDS_3863","persistent","175","175"
"SRR15415624_assembly_CDS_1095","persistent","175","175"
"SRR15415624_assembly_CDS_1575","persistent","175","175"
"SRR15415624_assembly_CDS_1607","persistent","174","174"
"SRR15415624_assembly_CDS_1639","persistent","175","175"
"SRR15415624_assembly_CDS_2343","persistent","175","175"
"SRR15415624_assembly_CDS_3079","persistent","169","169"
"SRR15415574_assembly_CDS_2435","cloud","3","4"
"SRR15415574_assembly_CDS_2851","cloud","2","2"
"SRR6929632_assembly_CDS_3526","persistent","175","175"
"SRR6929632_assembly_CDS_3558","shell","160","160"
"SRR6929625_assembly_CDS_1744","persistent","175","200"
"SRR15376141_assembly_CDS_1028","persistent","175","175"
"SRR15376141_assembly_CDS_1060","persistent","175","175"
"SRR15376141_assembly_CDS_1092","persistent","175","175"
"SRR15376145_assembly_CDS_4145","shell","13","13"
"SRR15376145_assembly_CDS_4497","shell","73","94"
"SRR6929633_assembly_CDS_0715","persistent","173","173"
"SRR6929633_assembly_CDS_0747","persistent","175","175"
"SRR6929633_assembly_CDS_0779","persistent","175","175"
"SRR6929633_assembly_CDS_0811","persistent","175","175"
"SRR14419387_assembly_CDS_4670","shell","22","22"
"SRR7460819_assembly_CDS_0918","shell","19","19"
"SRR13167188_assembly_CDS_3806","shell","53","53"
"SRR13167188_assembly_CDS_4542","shell","16","20"
"SRR6929639_assembly_CDS_0373","shell","44","44"
"SRR15376146_assembly_CDS_3288","shell","15","15"
"SRR3191403_assembly_CDS_4415","cloud","7","7"
"SRR3191403_assembly_CDS_4639","cloud","7","7"
"SRR3191403_assembly_CDS_4767","cloud","7","7"
"SRR3191403_assembly_CDS_4799","cloud","1","1"
"SRR3191403_assembly_CDS_4831","cloud","5","5"
"SRR3191403_assembly_CDS_5023","shell","147","147"
"SRR15415578_assembly_CDS_4189","cloud","4","4"
"SRR6929620_assembly_CDS_4719","shell","49","49"
"SRR6929620_assembly_CDS_4847","shell","164","164"
"SRR4301588_assembly_CDS_4235","shell","19","19"
"SRR4301588_assembly_CDS_4267","shell","21","21"
"DRR381745_assembly_CDS_1237","shell","21","21"
"SRR15415613_assembly_CDS_2517","cloud","8","8"
"SRR15415613_assembly_CDS_3093","cloud","3","3"
"SRR15415613_assembly_CDS_3189","cloud","3","3"
"SRR15415613_assembly_CDS_3221","cloud","3","3"
"SRR3195851_assembly_CDS_4133","cloud","1","1"
"SRR3180501_assembly_CDS_3524","shell","24","24"
"SRR2914455_assembly_CDS_3796","cloud","7","7"
"SRR2914455_assembly_CDS_3956","cloud","10","10"
"SRR2914455_assembly_CDS_4565","cloud","6","6"
"SRR3224814_assembly_CDS_5020","shell","11","11"
"SRR4301527_assembly_CDS_4602","cloud","9","9"
"SRR8292155_assembly_CDS_1822","shell","166","179"
"SRR15415540_assembly_CDS_4346","cloud","10","10"
"DRR381743_assembly_CDS_2509","cloud","7","7"
"SRR13160360_assembly_CDS_3098","cloud","6","6"
"SRR13160360_assembly_CDS_3130","cloud","6","6"
"SRR13160360_assembly_CDS_3162","cloud","5","5"
"DRR381616_assembly_CDS_4296","shell","19","19"
"SRR4301548_assembly_CDS_3246","cloud","5","5"
"SRR4301571_assembly_CDS_3512","cloud","2","2"
"SRR4301571_assembly_CDS_3544","cloud","2","2"
"SRR4301579_assembly_CDS_0936","persistent","175","176"
"SRR15415554_assembly_CDS_1363","shell","16","17"
"SRR3180501_assembly_CDS_3526","shell","24","24"
"SRR2914455_assembly_CDS_3798","cloud","7","7"
"SRR2914455_assembly_CDS_4567","cloud","7","7"
"SRR2914455_assembly_CDS_4727","shell","16","16"
"SRR14419377_assembly_CDS_4692","cloud","6","6"
"SRR15415539_assembly_CDS_4613","cloud","5","5"
"SRR5413253_assembly_CDS_0012","cloud","6","7"
"SRR2914455_assembly_CDS_3799","cloud","7","7"
"SRR4301579_assembly_CDS_4205","cloud","5","5"
"SRR4301577_assembly_CDS_2299","persistent","175","175"
"DRR381665_assembly_CDS_0970","cloud","9","9"
"SRR3195841_assembly_CDS_3552","cloud","7","7"
"SRR3195841_assembly_CDS_4640","cloud","8","8"
"SRR10520171_assembly_CDS_3291","cloud","1","1"
"SRR10520171_assembly_CDS_4956","cloud","3","3"
"DRR381735_assembly_CDS_1073","cloud","3","3"
"SRR6929621_assembly_CDS_4850","cloud","6","6"
"SRR15415539_assembly_CDS_4904","cloud","1","1"
"SRR3224568_assembly_CDS_3441","shell","163","167"
"SRR3224568_assembly_CDS_4690","cloud","1","1"
"SRR9994124_assembly_CDS_0723","cloud","1","1"
"SRR15415613_assembly_CDS_1786","cloud","1","1"
"SRR15415613_assembly_CDS_3098","cloud","3","3"
"SRR4301525_assembly_CDS_4777","cloud","1","1"
"SRR4301544_assembly_CDS_2350","cloud","1","1"
"SRR4301555_assembly_CDS_3595","cloud","5","5"
"SRR4301555_assembly_CDS_3627","cloud","1","1"
"SRR14419383_assembly_CDS_1193","persistent","174","174"
"SRR15415578_assembly_CDS_4771","cloud","6","6"
"SRR13160360_assembly_CDS_3103","cloud","2","2"
"SRR15415621_assembly_CDS_3642","cloud","5","5"
"DRR381669_assembly_CDS_2855","cloud","1","1"
"DRR381669_assembly_CDS_4873","cloud","1","1"
"SRR3191403_assembly_CDS_0004","cloud","2","2"
"SRR3191403_assembly_CDS_1606","cloud","8","8"
"SRR15415538_assembly_CDS_2893","shell","121","121"
"SRR4301513_assembly_CDS_3794","cloud","3","3"
"SRR4301513_assembly_CDS_4018","cloud","1","1"
"SRR4301513_assembly_CDS_4114","cloud","5","5"
"SRR25603929_assembly_CDS_4664","cloud","1","1"
"SRR14419377_assembly_CDS_4794","cloud","2","2"
"SRR15415549_assembly_CDS_3599","cloud","1","1"
"SRR15415549_assembly_CDS_4272","cloud","1","1"
"SRR15415549_assembly_CDS_4497","persistent","174","174"
"DRR381740_assembly_CDS_4719","cloud","2","2"
"SRR6929634_assembly_CDS_4291","cloud","2","2"
"SRR15415532_assembly_CDS_3899","cloud","1","1"
"SRR15415620_assembly_CDS_2927","cloud","1","1"
"SRR15415620_assembly_CDS_3471","cloud","1","1"
"SRR15415620_assembly_CDS_3503","cloud","4","4"
"SRR15674630_assembly_CDS_4725","cloud","2","2"
"SRR3205742_assembly_CDS_4759","cloud","6","6"
"SRR15415542_assembly_CDS_4631","cloud","1","1"
"SRR13160357_assembly_CDS_3281","cloud","5","5"
"SRR15415540_assembly_CDS_1574","cloud","1","1"
"SRR15415538_assembly_CDS_3955","persistent","175","175"
"SRR15415538_assembly_CDS_4627","cloud","3","3"
"SRR4301579_assembly_CDS_1718","cloud","1","1"
"DRR381669_assembly_CDS_4976","cloud","4","4"
"SRR3191403_assembly_CDS_4878","cloud","3","3"
"SRR15415613_assembly_CDS_4869","cloud","2","2"
"SRR3180502_assembly_CDS_1586","persistent","175","175"
"SRR6929623_assembly_CDS_3105","cloud","5","5"
"SRR14419379_assembly_CDS_4816","cloud","1","1"
"SRR15376144_assembly_CDS_4450","cloud","5","5"
"SRR15376145_assembly_CDS_4611","cloud","2","2"
"DRR381743_assembly_CDS_2334","cloud","1","1"
"SRR427084_assembly_CDS_4217","cloud","1","1"
"SRR2914455_assembly_CDS_2149","cloud","1","1"
"SRR15415532_assembly_CDS_4067","cloud","1","1"
"SRR15415542_assembly_CDS_0796","cloud","2","2"
"SRR6929611_assembly_CDS_4087","cloud","1","1"
"SRR6929611_assembly_CDS_4119","cloud","1","1"
"SRR6929611_assembly_CDS_4535","cloud","2","2"
"SRR6929611_assembly_CDS_4567","cloud","2","2"
"SRR9694420_assembly_CDS_3778","cloud","2","2"
