genome	Unique	Distinct	Total	Max_count	rep_types	rep_frac_distinct	rep_frac_total
GCF_030037615.1_ASM3003761v1	4828618	4932884	5112241	49	104266	0.021137	0.055479
GCF_030037835.1_ASM3003783v1	5049676	5111413	5240962	50	61737	0.012078	0.036498
GCF_030037975.1_ASM3003797v1	5100873	5175660	5320454	50	74787	0.014450	0.041271
GCF_030038515.1_ASM3003851v1	5005820	5086704	5227190	50	80884	0.015901	0.042350
GCF_030038665.1_ASM3003866v1	5017774	5098688	5239612	50	80914	0.015870	0.042339
GCF_030038915.1_ASM3003891v1	5019314	5071869	5190433	50	52555	0.010362	0.032968
GCF_030039075.1_ASM3003907v1	4959879	5006786	5127782	50	46907	0.009369	0.032744
GCF_030039225.1_ASM3003922v1	4999730	5043424	5151304	50	43694	0.008664	0.029424
GCF_030039325.1_ASM3003932v1	5055638	5103286	5216852	50	47648	0.009337	0.030903
GCF_030039345.1_ASM3003934v1	5010937	5054221	5163744	50	43284	0.008564	0.029592
GCF_030039375.1_ASM3003937v1	4974943	5020663	5139089	50	45720	0.009106	0.031941
GCF_030039395.1_ASM3003939v1	4935134	4978697	5091995	50	43563	0.008750	0.030805
GCF_030039425.1_ASM3003942v1	4942122	4985152	5094856	50	43030	0.008632	0.029978
GCF_030053855.1_ASM3005385v1	4889981	4969183	5130913	80	79202	0.015939	0.046957
GCF_030063885.1_ASM3006388v1	5019799	5072820	5184556	51	53021	0.010452	0.031778
GCF_030142205.1_ASM3014220v1	4471458	4508440	4608687	81	36982	0.008203	0.029776
GCF_030142245.1_ASM3014224v1	4472364	4508399	4605766	81	36035	0.007993	0.028964
GCF_030142335.1_ASM3014233v1	4472053	4508397	4606073	81	36344	0.008061	0.029096
GCF_030142415.1_ASM3014241v1	4471323	4506400	4604458	81	35077	0.007784	0.028914
GCF_030142475.1_ASM3014247v1	4501998	4535632	4632002	81	33634	0.007416	0.028066
GCF_030161935.2_ASM3016193v2	4850893	4901645	5008485	78	50752	0.010354	0.031465
GCF_030162015.2_ASM3016201v2	4762471	4819101	4942638	81	56630	0.011751	0.036452
GCF_030162035.2_ASM3016203v2	4865626	4905044	5002674	48	39418	0.008036	0.027395
GCF_030162075.2_ASM3016207v2	4868991	4909916	5011222	48	40925	0.008335	0.028382
GCF_030162155.2_ASM3016215v2	4619446	4664873	4798791	61	45427	0.009738	0.037373
GCF_030162175.2_ASM3016217v2	4988182	5055419	5195724	59	67237	0.013300	0.039945
GCF_030162195.2_ASM3016219v2	4722854	4771336	4892138	62	48482	0.010161	0.034603
GCF_030166495.1_ASM3016649v1	4642155	4698644	4850534	81	56489	0.012022	0.042960
GCF_030166515.1_ASM3016651v1	4531303	4565960	4668094	45	34657	0.007590	0.029303
GCF_030166535.1_ASM3016653v1	4688110	4785990	4973752	44	97880	0.020451	0.057430
GCF_030168675.1_ASM3016867v1	5060008	5157212	5318138	44	97204	0.018848	0.048538
GCF_030168695.1_ASM3016869v1	4533714	4587930	4728810	77	54216	0.011817	0.041257
GCF_030168715.1_ASM3016871v1	4804444	4853254	4999844	73	48810	0.010057	0.039081
GCF_030168735.1_ASM3016873v1	4997636	5052454	5146865	70	54818	0.010850	0.028994
GCF_030168755.1_ASM3016875v1	5125238	5219168	5435043	73	93930	0.017997	0.057001
GCF_030169195.1_ASM3016919v1	4901788	4969378	5116502	85	67590	0.013601	0.041965
GCF_030169335.1_ASM3016933v1	4900925	4968832	5117166	85	67907	0.013667	0.042258
GCF_030169475.1_ASM3016947v1	4791295	4868471	5048710	86	77176	0.015852	0.050986
GCF_030169635.1_ASM3016963v1	5188262	5273456	5457148	70	85194	0.016155	0.049272
GCF_030273345.1_ASM3027334v1	4814565	4865595	4994034	54	51030	0.010488	0.035937
GCF_030285485.1_ASM3028548v1	4947812	5020798	5164979	51	72986	0.014537	0.042046
GCF_030285505.1_ASM3028550v1	5101498	5166441	5266918	49	64943	0.012570	0.031407
GCF_030285525.1_ASM3028552v1	5101360	5183042	5314426	70	81682	0.015759	0.040092
GCF_030285545.1_ASM3028554v1	5053330	5137843	5280331	40	84513	0.016449	0.042990
GCF_030285565.1_ASM3028556v1	5134575	5262244	5504036	52	127669	0.024261	0.067125
GCF_030285585.1_ASM3028558v1	5276469	5419012	5691728	30	142543	0.026304	0.072958
GCF_030285605.1_ASM3028560v1	5037705	5117953	5243427	55	80248	0.015680	0.039234
GCF_030295055.1_ASM3029505v1	4884098	4928606	5051912	75	44508	0.009031	0.033218
GCF_030295075.1_ASM3029507v1	4731372	4781412	4891186	81	50040	0.010466	0.032674
GCF_030295485.1_ASM3029548v1	4956028	5013014	5125446	51	56986	0.011368	0.033054
GCF_030295505.1_ASM3029550v1	4948941	5002738	5109095	43	53797	0.010754	0.031347
GCF_030295525.1_ASM3029552v1	4953858	5046146	5202622	51	92288	0.018289	0.047815
GCF_030295545.1_ASM3029554v1	5010265	5115081	5281716	45	104816	0.020492	0.051394
GCF_030295585.1_ASM3029558v1	4983607	5083034	5258988	51	99427	0.019561	0.052364
GCF_030295605.1_ASM3029560v1	4909736	4998725	5127943	58	88989	0.017802	0.042553
GCF_030295625.1_ASM3029562v1	5029490	5103772	5234996	45	74282	0.014554	0.039256
GCF_030295645.1_ASM3029564v1	5008153	5086844	5208971	61	78691	0.015470	0.038552
GCF_030296095.1_ASM3029609v1	4888462	4981809	5152671	75	93347	0.018738	0.051276
GCF_030296115.1_ASM3029611v1	4724061	4817977	5012370	78	93916	0.019493	0.057519
GCF_030296155.1_ASM3029615v1	5239130	5360205	5566869	43	121075	0.022588	0.058873
GCF_030296175.1_ASM3029617v1	5176708	5217107	5327409	29	40399	0.007744	0.028288
GCF_030296195.1_ASM3029619v1	4994552	5054746	5186751	41	60194	0.011908	0.037056
GCF_030296215.1_ASM3029621v1	4731229	4788883	4976611	74	57654	0.012039	0.049307
GCF_030296235.1_ASM3029623v1	5160410	5251224	5469590	33	90814	0.017294	0.056527
GCF_030296255.1_ASM3029625v1	4963965	5055255	5268308	33	91290	0.018058	0.057769
GCF_030296275.1_ASM3029627v1	4971039	5061871	5274433	33	90832	0.017944	0.057522
GCF_030296295.1_ASM3029629v1	4648074	4704645	4862156	86	56571	0.012024	0.044030
GCF_030297395.1_ASM3029739v1	4974667	5119014	5396897	48	144347	0.028198	0.078236
GCF_030316195.1_ASM3031619v1	4560799	4595342	4705825	80	34543	0.007517	0.030818
GCF_030344975.1_ASM3034497v1	5218136	5305346	5447738	59	87210	0.016438	0.042146
GCF_030345415.1_ASM3034541v1	4312843	4459090	4687456	73	146247	0.032797	0.079918
GCF_030345435.1_ASM3034543v1	4312843	4459090	4687456	73	146247	0.032797	0.079918
GCF_030345455.1_ASM3034545v1	4312843	4459090	4687456	73	146247	0.032797	0.079918
GCF_030345475.1_ASM3034547v1	4312843	4459090	4687456	73	146247	0.032797	0.079918
GCF_030345495.1_ASM3034549v1	4312843	4459090	4687456	73	146247	0.032797	0.079918
GCF_030345515.1_ASM3034551v1	4312843	4459090	4687456	73	146247	0.032797	0.079918
GCF_030345535.1_ASM3034553v1	4312843	4459090	4687456	73	146247	0.032797	0.079918
GCF_030345555.1_ASM3034555v1	4312843	4459090	4687456	73	146247	0.032797	0.079918
GCF_030345575.1_ASM3034557v1	4312843	4459090	4687456	73	146247	0.032797	0.079918
GCF_030345595.1_ASM3034559v1	4312843	4459090	4687456	73	146247	0.032797	0.079918
GCF_030345615.1_ASM3034561v1	4312843	4459090	4687456	73	146247	0.032797	0.079918
GCF_030345635.1_ASM3034563v1	4312843	4459090	4687456	73	146247	0.032797	0.079918
GCF_030346995.2_ASM3034699v2	5216020	5307074	5451202	53	91054	0.017157	0.043143
GCF_030347015.1_ASM3034701v1	5122220	5235077	5440393	57	112857	0.021558	0.058483
GCF_030347035.1_ASM3034703v1	4931783	5024883	5188779	59	93100	0.018528	0.049529
GCF_030347055.1_ASM3034705v1	5034189	5139399	5334396	43	105210	0.020471	0.056278
GCF_030347075.1_ASM3034707v1	5250051	5339516	5504573	46	89465	0.016755	0.046238
GCF_030347095.1_ASM3034709v1	4944278	5020453	5180084	48	76175	0.015173	0.045522
GCF_030347115.1_ASM3034711v1	5137555	5210789	5333639	47	73234	0.014054	0.036764
GCF_030347135.1_ASM3034713v1	5185495	5253010	5365868	48	67515	0.012853	0.033615
GCF_030347155.1_ASM3034715v1	5185905	5253406	5365090	48	67501	0.012849	0.033398
GCF_030347175.1_ASM3034717v1	4984861	5049817	5192780	47	64956	0.012863	0.040040
GCF_030347195.1_ASM3034719v1	4945794	4994483	5100495	60	48689	0.009749	0.030331
GCF_030347215.1_ASM3034721v1	5062692	5159783	5337438	43	97091	0.018817	0.051475
GCF_030384705.1_ASM3038470v1	5109347	5179743	5299817	66	70396	0.013591	0.035939
GCF_030384725.1_ASM3038472v1	4639090	4677965	4801100	79	38875	0.008310	0.033744
GCF_030384745.1_ASM3038474v1	4729286	4813570	5012933	79	84284	0.017510	0.056583
GCF_030384765.1_ASM3038476v1	4809358	4852514	4957854	82	43156	0.008894	0.029952
GCF_030384805.1_ASM3038480v1	5004864	5070944	5210267	45	66080	0.013031	0.039423
GCF_030384825.1_ASM3038482v1	4779377	4859616	5008974	45	80239	0.016511	0.045837
GCF_030384845.1_ASM3038484v1	4913337	4974877	5159977	79	61540	0.012370	0.047799
GCF_030384885.1_ASM3038488v1	4971923	5011035	5089991	55	39112	0.007805	0.023196
GCF_030388645.1_ASM3038864v1	4832786	4884260	5011143	77	51474	0.010539	0.035592
GCF_030389165.1_ASM3038916v1	4953282	4998801	5090805	24	45519	0.009106	0.027014
GCF_030389215.1_ASM3038921v1	5037328	5164437	5381007	24	127109	0.024612	0.063869
GCF_030389235.1_ASM3038923v1	4849062	4874554	4938345	40	25492	0.005230	0.018080
GCF_030389275.1_ASM3038927v1	4961165	4996052	5076876	49	34887	0.006983	0.022792
GCF_030389295.1_ASM3038929v1	5281707	5337496	5442279	69	55789	0.010452	0.029505
GCF_030389315.1_ASM3038931v1	4966871	5042552	5167743	51	75681	0.015008	0.038870
GCF_030389595.1_ASM3038959v1	4954087	5005422	5109088	67	51335	0.010256	0.030338
GCF_030389655.1_ASM3038965v1	4746356	4855908	5050355	79	109552	0.022561	0.060194
GCF_030389695.1_ASM3038969v1	4860475	4993898	5306865	82	133423	0.026717	0.084116
GCF_030389715.1_ASM3038971v1	5110336	5195236	5440859	73	84900	0.016342	0.060748
GCF_030389735.1_ASM3038973v1	4802654	4911337	5156212	89	108683	0.022129	0.068569
GCF_030389755.1_ASM3038975v1	4885813	4926178	5008148	47	40365	0.008194	0.024427
GCF_030389775.1_ASM3038977v1	4849916	4918852	5089131	77	68936	0.014015	0.047005
GCF_030389835.1_ASM3038983v1	5066338	5117227	5213642	26	50889	0.009945	0.028254
GCF_030389855.1_ASM3038985v1	5071078	5116656	5219611	46	45578	0.008908	0.028457
GCF_030389925.1_ASM3038992v1	5449481	5662023	6011850	22	212542	0.037538	0.093543
GCF_030389945.1_ASM3038994v1	4852117	5060461	5505666	68	208344	0.041171	0.118705
GCF_030413745.1_ASM3041374v1	5012007	5088268	5222254	48	76261	0.014988	0.040260
GCF_030413765.1_ASM3041376v1	4938424	5012652	5143689	45	74228	0.014808	0.039906
GCF_030413785.1_ASM3041378v1	4936781	5006207	5134359	47	69426	0.013868	0.038482
GCF_030413805.1_ASM3041380v1	5202815	5299762	5476980	45	96947	0.018293	0.050058
GCF_030413845.1_ASM3041384v1	4921421	4966791	5044576	55	45370	0.009135	0.024413
GCF_030419025.1_ASM3041902v1	5107762	5193495	5326501	59	85733	0.016508	0.041066
GCF_030419045.1_ASM3041904v1	5135136	5223546	5381069	59	88410	0.016925	0.045703
GCF_030419065.1_ASM3041906v1	5028782	5112182	5273421	54	83400	0.016314	0.046391
GCF_030419085.1_ASM3041908v1	5056862	5176834	5398103	59	119972	0.023175	0.063215
GCF_030419105.1_ASM3041910v1	4910491	5029180	5256933	73	118689	0.023600	0.065902
GCF_030419125.1_ASM3041912v1	5142760	5249437	5446049	53	106677	0.020322	0.055690
GCF_030435895.1_ASM3043589v1	4790702	4867478	5011958	44	76776	0.015773	0.044146
GCF_030436695.1_ASM3043669v1	5007811	5122154	5315197	52	114343	0.022323	0.057832
GCF_030438435.1_ASM3043843v1	5026390	5120702	5278007	48	94312	0.018418	0.047673
GCF_030438455.1_ASM3043845v1	4833775	4928144	5083694	52	94369	0.019149	0.049161
GCF_030439225.1_ASM3043922v1	5183229	5272124	5446692	61	88895	0.016861	0.048371
GCF_030501455.2_ASM3050145v2	4843246	4889178	4981589	49	45932	0.009395	0.027771
GCF_030515175.1_ASM3051517v1	4942831	4983395	5056634	48	40564	0.008140	0.022506
GCF_030515195.1_ASM3051519v1	4906283	4965528	5073491	60	59245	0.011931	0.032957
GCF_030515215.1_ASM3051521v1	4910291	4966831	5063005	60	56540	0.011384	0.030163
GCF_030515235.1_ASM3051523v1	5182391	5269191	5430732	55	86800	0.016473	0.045729
GCF_030515255.1_ASM3051525v1	4981067	5043656	5151770	59	62589	0.012409	0.033135
GCF_030515355.1_ASM3051535v1	4956501	5032806	5173522	48	76305	0.015162	0.041948
GCF_030515375.1_ASM3051537v1	5059153	5107506	5218810	220	48353	0.009467	0.030593
GCF_030515405.1_ASM3051540v1	4936874	4989529	5077593	50	52655	0.010553	0.027714
GCF_030515435.1_ASM3051543v1	4834207	4893323	4995981	65	59116	0.012081	0.032381
GCF_030515455.1_ASM3051545v1	4934970	5005275	5108744	48	70305	0.014046	0.034015
GCF_030515475.1_ASM3051547v1	5021022	5091174	5203342	47	70152	0.013779	0.035039
GCF_030515495.1_ASM3051549v1	5099881	5190097	5323282	46	90216	0.017382	0.041967
GCF_030515515.1_ASM3051551v1	4856633	4920118	5042239	59	63485	0.012903	0.036810
GCF_030515535.1_ASM3051553v1	5066584	5142829	5280601	58	76245	0.014825	0.040529
GCF_030515555.1_ASM3051555v1	5063144	5117938	5226468	62	54794	0.010706	0.031249
GCF_030515575.1_ASM3051557v1	5177696	5235365	5328895	48	57669	0.011015	0.028373
GCF_030515595.1_ASM3051559v1	4704555	4767952	4922816	78	63397	0.013296	0.044337
GCF_030515615.1_ASM3051561v1	5177403	5278150	5448441	54	100747	0.019088	0.049746
GCF_030520165.1_ASM3052016v1	4939764	4990503	5088103	222	50739	0.010167	0.029154
GCF_030552915.1_ASM3055291v1	5284539	5364997	5511423	66	80458	0.014997	0.041166
GCF_030553115.1_ASM3055311v1	4880690	4941673	5086529	77	60983	0.012341	0.040467
GCF_030553135.1_ASM3055313v1	4869064	4938783	5092442	77	69719	0.014117	0.043865
GCF_030625705.1_ASM3062570v1	4874593	4920122	5018800	48	45529	0.009254	0.028733
GCF_030707855.1_ASM3070785v1	5118803	5178913	5308175	49	60110	0.011607	0.035676
GCF_030707875.1_ASM3070787v1	5154612	5223524	5352391	50	68912	0.013193	0.036952
GCF_030707895.1_ASM3070789v1	5161056	5226566	5357554	50	65510	0.012534	0.036677
GCF_030707915.1_ASM3070791v1	5082893	5140640	5266814	49	57747	0.011233	0.034921
GCF_030707935.1_ASM3070793v1	5077797	5153638	5276238	50	75841	0.014716	0.037610
GCF_030707955.1_ASM3070795v1	5061735	5129203	5245914	52	67468	0.013154	0.035109
GCF_030707975.1_ASM3070797v1	5187034	5245981	5363699	50	58947	0.011237	0.032937
GCF_030707995.1_ASM3070799v1	5342905	5423488	5575168	49	80583	0.014858	0.041660
GCF_030708015.1_ASM3070801v1	5185093	5279935	5444183	50	94842	0.017963	0.047590
GCF_030708035.1_ASM3070803v1	5193084	5315009	5509446	50	121925	0.022940	0.057422
GCF_030708055.1_ASM3070805v1	5128210	5172498	5266390	50	44288	0.008562	0.026238
GCF_030708135.1_ASM3070813v1	5095892	5234514	5439883	52	138622	0.026482	0.063235
GCF_030708155.1_ASM3070815v1	5205365	5270564	5402201	50	65199	0.012370	0.036436
GCF_030708175.1_ASM3070817v1	5236756	5302682	5431890	50	65926	0.012433	0.035924
GCF_030708195.1_ASM3070819v1	5075490	5126260	5248357	50	50770	0.009904	0.032937
GCF_030708215.1_ASM3070821v1	5167960	5240488	5382812	50	72528	0.013840	0.039914
GCF_030708235.1_ASM3070823v1	5090606	5198955	5387902	50	108349	0.020841	0.055178
GCF_030708255.1_ASM3070825v1	5324656	5405343	5564663	50	80687	0.014927	0.043131
GCF_030708275.1_ASM3070827v1	5286460	5363278	5506753	50	76818	0.014323	0.040004
GCF_030708295.1_ASM3070829v1	5152284	5225132	5363499	50	72848	0.013942	0.039380
GCF_030708315.1_ASM3070831v1	4954718	5009359	5127166	46	54641	0.010908	0.033634
GCF_030708335.1_ASM3070833v1	5187290	5246237	5363605	50	58947	0.011236	0.032872
GCF_030708375.1_ASM3070837v1	4926706	4977385	5102401	55	50679	0.010182	0.034434
GCF_030708395.1_ASM3070839v1	4717931	4757098	4858229	55	39167	0.008233	0.028878
GCF_030708495.1_ASM3070849v1	5002152	5087659	5241296	49	85507	0.016807	0.045627
GCF_030708535.1_ASM3070853v1	5216307	5289500	5432520	50	73193	0.013837	0.039800
GCF_030717485.1_ASM3071748v1	4969734	5026318	5149454	24	56584	0.011258	0.034901
GCF_030717505.1_ASM3071750v1	4994374	5061323	5196178	24	66949	0.013228	0.038837
GCF_030717525.1_ASM3071752v1	5058363	5117058	5242155	24	58695	0.011470	0.035060
GCF_030717665.1_ASM3071766v1	4872035	4921267	5024394	46	49232	0.010004	0.030324
GCF_030717825.1_ASM3071782v1	4623309	4664333	4779412	79	41024	0.008795	0.032662
GCF_030733925.1_ASM3073392v1	5127990	5260078	5551543	61	132088	0.025111	0.076295
GCF_030734165.1_ASM3073416v1	5131483	5263750	5551518	61	132267	0.025128	0.075661
GCF_030845355.1_ASM3084535v1	4470651	4631312	4875419	90	160661	0.034690	0.083022
GCF_030846015.1_ASM3084601v1	4994972	5113231	5293343	48	118259	0.023128	0.056367
GCF_030847535.1_ASM3084753v1	4515693	4550229	4648149	81	34536	0.007590	0.028497
GCF_030863925.1_ASM3086392v1	4819790	4903042	5049831	47	83252	0.016980	0.045554
GCF_030908665.1_ASM3090866v1	5039569	5264076	5713167	61	224507	0.042649	0.117903
GCF_030908685.1_ASM3090868v1	5131517	5263777	5552830	61	132260	0.025126	0.075874
GCF_030908705.1_ASM3090870v1	5117837	5255319	5550809	61	137482	0.026161	0.078002
GCF_030908725.1_ASM3090872v1	5131516	5263775	5552828	61	132259	0.025126	0.075873
GCF_030908745.1_ASM3090874v1	5127884	5259967	5551466	61	132083	0.025111	0.076301
GCF_030988725.1_ASM3098872v1	4900188	4947864	5034962	58	47676	0.009636	0.026768
GCF_030988825.1_ASM3098882v1	4954681	5003925	5090554	60	49244	0.009841	0.026691
GCF_030988915.1_ASM3098891v1	4924759	4980637	5076725	60	55878	0.011219	0.029934
GCF_030991405.1_ASM3099140v1	4993105	5049067	5146522	108	55962	0.011084	0.029810
GCF_030991425.1_ASM3099142v1	5034951	5094646	5269617	69	59695	0.011717	0.044532
GCF_030995165.1_ASM3099516v1	4784739	4830849	4972067	48	46110	0.009545	0.037676
GCF_030995185.1_ASM3099518v1	4951408	5001939	5095696	60	50531	0.010102	0.028316
GCF_030995205.1_ASM3099520v1	5189617	5273409	5436288	50	83792	0.015890	0.045375
GCF_030995245.1_ASM3099524v1	5072720	5134272	5263375	22	61552	0.011988	0.036223
GCF_030996405.1_ASM3099640v1	4977835	5026393	5119300	26	48558	0.009661	0.027634
GCF_030996425.1_ASM3099642v1	5042378	5109176	5226988	59	66798	0.013074	0.035319
GCF_030996445.1_ASM3099644v1	4870518	4932491	5055909	45	61973	0.012564	0.036668
GCF_030996485.1_ASM3099648v1	4984115	5025187	5119654	34	41072	0.008173	0.026474
GCF_030996505.1_ASM3099650v1	4721468	4779452	4905716	76	57984	0.012132	0.037558
GCF_030996525.1_ASM3099652v1	4660418	4707381	4836604	52	46963	0.009976	0.036428
GCF_030996545.1_ASM3099654v1	4803660	4867668	5030601	71	64008	0.013150	0.045112
GCF_030996645.1_ASM3099664v1	5302419	5383977	5532104	36	81558	0.015148	0.041519
GCF_030996785.1_ASM3099678v1	5053434	5114961	5228470	59	61527	0.012029	0.033477
GCF_030998165.1_ASM3099816v1	5039269	5101190	5231037	51	61921	0.012139	0.036660
GCF_031167875.1_ASM3116787v1	4862188	4927553	5067942	76	65365	0.013265	0.040599
GCF_031210105.1_ASM3121010v1	4629590	4691349	4856771	76	61759	0.013164	0.046776
GCF_031354175.1_ASM3135417v1	4920855	5012215	5168430	45	91360	0.018227	0.047901
GCF_031357065.1_ASM3135706v1	4770481	4813625	4916266	58	43144	0.008963	0.029654
GCF_031357085.1_ASM3135708v1	4987799	5135450	5531867	53	147651	0.028751	0.098352
GCF_031432795.1_ASM3143279v1	5091680	5170358	5324334	69	78678	0.015217	0.043696
GCF_031432855.1_ASM3143285v1	4959132	5031287	5195151	77	72155	0.014341	0.045431
GCF_031432875.1_ASM3143287v1	4908991	4990664	5136330	24	81673	0.016365	0.044261
GCF_031543765.1_ASM3154376v1	4477942	4513865	4611821	78	35923	0.007958	0.029030
GCF_031544605.1_ASM3154460v1	4477993	4513918	4612631	78	35925	0.007959	0.029189
GCF_031545925.1_ASM3154592v1	4477962	4513885	4611845	78	35923	0.007958	0.029030
GCF_031547025.1_ASM3154702v1	4477976	4513899	4611855	78	35923	0.007958	0.029029
GCF_031549445.1_ASM3154944v1	4477979	4513902	4611858	78	35923	0.007958	0.029029
GCF_031551975.1_ASM3155197v1	4483726	4520099	4622353	78	36373	0.008047	0.029991
GCF_031554795.1_ASM3155479v1	4477983	4513906	4611866	78	35923	0.007958	0.029030
GCF_031659955.1_ASM3165995v1	4872881	4922641	5050987	76	49760	0.010108	0.035262
GCF_031660515.1_ASM3166051v1	5217830	5338210	5526779	62	120380	0.022551	0.055900
GCF_031661015.1_ASM3166101v1	4765888	4801280	4878273	47	35392	0.007371	0.023038
GCF_031661555.1_ASM3166155v1	4828201	4927101	5072865	69	98900	0.020073	0.048230
GCF_031662355.1_ASM3166235v1	4886945	4972022	5114537	46	85077	0.017111	0.044499
GCF_031663095.1_ASM3166309v1	5311641	5380548	5502487	32	68907	0.012807	0.034684
GCF_031663975.1_ASM3166397v1	5028568	5099863	5275526	82	71295	0.013980	0.046812
GCF_031664795.1_ASM3166479v1	4975296	5088987	5267091	49	113691	0.022341	0.055400
GCF_031665995.1_ASM3166599v1	5200318	5253032	5350094	49	52714	0.010035	0.027995
GCF_031785675.1_ASM3178567v1	4968451	5000902	5086160	49	32451	0.006489	0.023143
GCF_031787095.1_ASM3178709v1	5395162	5445717	5536343	49	50555	0.009283	0.025501
GCF_031788295.1_ASM3178829v1	5100619	5150806	5235529	48	50187	0.009744	0.025768
GCF_031852295.1_ASM3185229v1	4964336	5050264	5185788	60	85928	0.017015	0.042704
GCF_031852315.1_ASM3185231v1	5004458	5106274	5256437	60	101816	0.019939	0.047937
GCF_031852335.1_ASM3185233v1	4957290	5046042	5182370	61	88752	0.017588	0.043432
GCF_031852355.1_ASM3185235v1	4959281	5047609	5185010	60	88328	0.017499	0.043535
GCF_031884895.1_ASM3188489v1	5176141	5229347	5322865	62	53206	0.010175	0.027565
GCF_032164495.1_ASM3216449v1	4563137	4593439	4716869	86	30302	0.006597	0.032592
GCF_032229265.1_ASM3222926v1	4454913	4490302	4606256	80	35389	0.007881	0.032856
GCF_032292885.1_ASM3229288v1	4836803	4877928	4988924	55	41125	0.008431	0.030492
GCF_032293625.1_ASM3229362v1	4849529	4900679	5015604	49	51150	0.010437	0.033112
GCF_032294365.1_ASM3229436v1	5017651	5075343	5198605	47	57692	0.011367	0.034808
